shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
BM30112,40.705439,-74.004244,100135
BM30112,40.705192,-74.004633,100136
BM30112,40.704771,-74.005274,100137
BM30112,40.704249,-74.006096,100138
BM30112,40.703722,-74.006916,100139
BM30112,40.703620,-74.007078,100140
BM30112,40.703208,-74.007749,100141
BM30112,40.703143,-74.007854,100142
BM30112,40.702982,-74.008121,100143
BM30112,40.702292,-74.009246,100144
BM30112,40.702108,-74.009681,100145
BM30112,40.702005,-74.009971,100146
BM30112,40.701986,-74.010039,100147
BM30112,40.701910,-74.010290,100148
BM30112,40.701802,-74.010726,100149
BM30112,40.701663,-74.011310,100150
BM30112,40.701488,-74.012105,100151
BM30112,40.701457,-74.012245,100152
BM30112,40.701335,-74.012662,100153
BM30112,40.701239,-74.013117,100154
BM30112,40.701198,-74.013492,100155
BM30112,40.701193,-74.013641,100156
BM30112,40.701201,-74.013831,100157
BM30112,40.701204,-74.013905,100158
BM30112,40.701242,-74.014123,100159
BM30112,40.701304,-74.014476,100160
BM30112,40.701345,-74.014569,100161
BM30112,40.701378,-74.014643,100162
BM30112,40.701459,-74.014812,100163
BM30112,40.701739,-74.015248,100164
BM30112,40.702033,-74.015605,100165
BM30112,40.702161,-74.015754,100166
BM30112,40.702210,-74.015813,100167
BM30112,40.702569,-74.016085,100168
BM30112,40.702820,-74.016241,100169
BM30112,40.702888,-74.016292,100170
BM30112,40.703028,-74.016362,100171
BM30112,40.703265,-74.016445,100172
BM30112,40.703383,-74.016480,100173
BM30112,40.703684,-74.016534,100174
BM30112,40.703778,-74.016551,100175
BM30112,40.704312,-74.016593,100176
BM30112,40.704440,-74.016611,100177
BM30112,40.704741,-74.016636,100178
BM30112,40.704820,-74.016627,100179
BM30112,40.704873,-74.016622,100180
BM30112,40.704957,-74.016605,100181
BM30112,40.705025,-74.016583,100182
BM30112,40.705189,-74.016529,100183
BM30112,40.706686,-74.015924,100184
BM30112,40.706833,-74.015862,100185
BM30112,40.706833,-74.015862,110001
BM30112,40.707143,-74.015731,110002
BM30112,40.707116,-74.015485,110003
BM30112,40.707065,-74.015315,110004
BM30112,40.707032,-74.015239,110005
BM30112,40.706973,-74.015153,110006
BM30112,40.706924,-74.015103,110007
BM30112,40.706836,-74.015026,110008
BM30112,40.706710,-74.014977,110009
BM30112,40.706547,-74.014955,110010
BM30112,40.706441,-74.014960,110011
BM30112,40.706256,-74.014997,110012
BM30112,40.705988,-74.015077,110013
BM30112,40.705654,-74.015182,110014
BM30112,40.705433,-74.015244,110015
BM30112,40.705215,-74.015293,110016
BM30112,40.704920,-74.015368,110017
BM30112,40.704693,-74.015416,110018
BM30112,40.702210,-74.015813,110019
BM30112,40.702033,-74.015850,110020
BM30112,40.701468,-74.015913,110021
BM30112,40.701187,-74.015922,110022
BM30112,40.699966,-74.015723,110023
BM30112,40.698046,-74.014972,110024
BM30112,40.696673,-74.014399,110025
BM30112,40.695472,-74.013857,110026
BM30112,40.692577,-74.012446,110027
BM30112,40.692019,-74.012039,110028
BM30112,40.690330,-74.010959,110029
BM30112,40.686169,-74.008778,110030
BM30112,40.684072,-74.007136,110031
BM30112,40.683986,-74.007111,110032
BM30112,40.683487,-74.006894,110033
BM30112,40.682889,-74.006473,110034
BM30112,40.681894,-74.005808,110035
BM30112,40.681783,-74.005732,110036
BM30112,40.681373,-74.005454,110037
BM30112,40.681211,-74.005335,110038
BM30112,40.681030,-74.005195,110039
BM30112,40.680975,-74.005148,110040
BM30112,40.680805,-74.005004,110041
BM30112,40.680681,-74.004908,110042
BM30112,40.680442,-74.004721,110043
BM30112,40.680226,-74.004537,110044
BM30112,40.680128,-74.004450,110045
BM30112,40.679986,-74.004329,110046
BM30112,40.679560,-74.003960,110047
BM30112,40.679344,-74.003766,110048
BM30112,40.679148,-74.003584,110049
BM30112,40.679012,-74.003466,110050
BM30112,40.678881,-74.003349,110051
BM30112,40.678715,-74.003190,110052
BM30112,40.677994,-74.002598,110053
BM30112,40.677826,-74.002467,110054
BM30112,40.677410,-74.002165,110055
BM30112,40.677086,-74.001939,110056
BM30112,40.676653,-74.001637,110057
BM30112,40.676619,-74.001614,110058
BM30112,40.676131,-74.001285,110059
BM30112,40.676005,-74.001199,110060
BM30112,40.675701,-74.001003,110061
BM30112,40.675336,-74.000788,110062
BM30112,40.674833,-74.000514,110063
BM30112,40.674626,-74.000405,110064
BM30112,40.674456,-74.000313,110065
BM30112,40.674230,-74.000207,110066
BM30112,40.674090,-74.000121,110067
BM30112,40.673946,-74.000037,110068
BM30112,40.673888,-73.999996,110069
BM30112,40.673821,-73.999957,110070
BM30112,40.673447,-73.999732,110071
BM30112,40.673273,-73.999649,110072
BM30112,40.673093,-73.999555,110073
BM30112,40.672718,-73.999322,110074
BM30112,40.672380,-73.999115,110075
BM30112,40.671787,-73.998748,110076
BM30112,40.671359,-73.998481,110077
BM30112,40.670944,-73.998216,110078
BM30112,40.670246,-73.997770,110079
BM30112,40.670140,-73.997703,110080
BM30112,40.669322,-73.997179,110081
BM30112,40.669097,-73.997030,110082
BM30112,40.668817,-73.996851,110083
BM30112,40.668683,-73.996774,110084
BM30112,40.668248,-73.996520,110085
BM30112,40.668060,-73.996444,110086
BM30112,40.667721,-73.996331,110087
BM30112,40.667420,-73.996170,110088
BM30112,40.667294,-73.996072,110089
BM30112,40.667154,-73.995941,110090
BM30112,40.667048,-73.995832,110091
BM30112,40.666938,-73.995680,110092
BM30112,40.666854,-73.995563,110093
BM30112,40.666795,-73.995461,110094
BM30112,40.666650,-73.995213,110095
BM30112,40.666597,-73.995123,110096
BM30112,40.666519,-73.994972,110097
BM30112,40.666433,-73.994833,110098
BM30112,40.666276,-73.994565,110099
BM30112,40.665564,-73.993369,110100
BM30112,40.665431,-73.993146,110101
BM30112,40.665389,-73.993079,110102
BM30112,40.665308,-73.992941,110103
BM30112,40.665278,-73.992888,110104
BM30112,40.664108,-73.990901,110105
BM30112,40.664011,-73.990738,110106
BM30112,40.663806,-73.990412,110107
BM30112,40.663568,-73.990055,110108
BM30112,40.663518,-73.989987,110109
BM30112,40.663297,-73.989684,110110
BM30112,40.663213,-73.989565,110111
BM30112,40.662924,-73.989248,110112
BM30112,40.662389,-73.988768,110113
BM30112,40.661975,-73.988457,110114
BM30112,40.660420,-73.987351,110115
BM30112,40.660363,-73.987311,110116
BM30112,40.660097,-73.987109,110117
BM30112,40.659985,-73.987015,110118
BM30112,40.659460,-73.986458,110119
BM30112,40.659215,-73.986134,110120
BM30112,40.658860,-73.985568,110121
BM30112,40.658801,-73.985480,110122
BM30112,40.658742,-73.985396,110123
BM30112,40.658548,-73.985066,110124
BM30112,40.657912,-73.984036,110125
BM30112,40.657648,-73.983609,110126
BM30112,40.657648,-73.983609,120001
BM30112,40.657546,-73.983443,120002
BM30112,40.657367,-73.983237,120003
BM30112,40.656585,-73.982154,120004
BM30112,40.656016,-73.981360,120005
BM30112,40.655860,-73.981222,120006
BM30112,40.655290,-73.981807,120007
BM30112,40.654951,-73.981727,120008
BM30112,40.654650,-73.981677,120009
BM30112,40.653925,-73.981526,120010
BM30112,40.653439,-73.981444,120011
BM30112,40.652657,-73.981306,120012
BM30112,40.651637,-73.981083,120013
BM30112,40.651341,-73.981028,120014
BM30112,40.650795,-73.980928,120015
BM30112,40.649550,-73.980700,120016
BM30112,40.647721,-73.980360,120017
BM30112,40.647332,-73.980290,120018
BM30112,40.647005,-73.980220,120019
BM30112,40.647005,-73.980220,130001
BM30112,40.646750,-73.980164,130002
BM30112,40.645937,-73.980027,130003
BM30112,40.645143,-73.979872,130004
BM30112,40.642825,-73.979424,130005
BM30112,40.642993,-73.979029,130006
BM30112,40.643293,-73.978328,130007
BM30112,40.643665,-73.977451,130008
BM30112,40.643723,-73.977311,130009
BM30112,40.643723,-73.977311,140001
BM30112,40.644032,-73.976575,140002
BM30112,40.644406,-73.975688,140003
BM30112,40.644559,-73.975316,140004
BM30112,40.644780,-73.974811,140005
BM30112,40.644849,-73.974643,140006
BM30112,40.644909,-73.974502,140007
BM30112,40.644931,-73.974430,140008
BM30112,40.644962,-73.974354,140009
BM30112,40.645057,-73.974139,140010
BM30112,40.645260,-73.973665,140011
BM30112,40.645354,-73.973426,140012
BM30112,40.645354,-73.973426,150001
BM30112,40.645481,-73.973099,150002
BM30112,40.645887,-73.972096,150003
BM30112,40.646035,-73.971741,150004
BM30112,40.646372,-73.970902,150005
BM30112,40.645340,-73.970597,150006
BM30112,40.644566,-73.970384,150007
BM30112,40.643767,-73.970153,150008
BM30112,40.643554,-73.970096,150009
BM30112,40.643554,-73.970096,160001
BM30112,40.643053,-73.969963,160002
BM30112,40.642386,-73.969765,160003
BM30112,40.641709,-73.969563,160004
BM30112,40.641415,-73.969474,160005
BM30112,40.639704,-73.968978,160006
BM30112,40.639263,-73.968847,160007
BM30112,40.639314,-73.968719,160008
BM30112,40.639684,-73.967907,160009
BM30112,40.639852,-73.967521,160010
BM30112,40.639971,-73.967255,160011
BM30112,40.639971,-73.967255,170001
BM30112,40.640065,-73.967045,170002
BM30112,40.640455,-73.966178,170003
BM30112,40.640594,-73.965880,170004
BM30112,40.640847,-73.965308,170005
BM30112,40.641249,-73.964426,170006
BM30112,40.641418,-73.964056,170007
BM30112,40.641438,-73.964013,170008
BM30112,40.641458,-73.963966,170009
BM30112,40.641474,-73.963933,170010
BM30112,40.641539,-73.963780,170011
BM30112,40.641642,-73.963554,170012
BM30112,40.642052,-73.962664,170013
BM30112,40.642456,-73.961728,170014
BM30112,40.642523,-73.961580,170015
BM30112,40.642523,-73.961580,180001
BM30112,40.642854,-73.960856,180002
BM30112,40.643353,-73.959741,180003
BM30112,40.641504,-73.959382,180004
BM30112,40.639495,-73.958989,180005
BM30112,40.639495,-73.958989,190001
BM30112,40.639342,-73.958959,190002
BM30112,40.638176,-73.958733,190003
BM30112,40.637798,-73.958673,190004
BM30112,40.636359,-73.958403,190005
BM30112,40.635335,-73.958184,190006
BM30112,40.635227,-73.958165,190007
BM30112,40.635137,-73.958226,190008
BM30112,40.632962,-73.957832,190009
BM30112,40.632885,-73.957819,190010
BM30112,40.632661,-73.957774,190011
BM30112,40.632661,-73.957774,200001
BM30112,40.631708,-73.957583,200002
BM30112,40.631378,-73.957519,200003
BM30112,40.630539,-73.957356,200004
BM30112,40.629989,-73.957247,200005
BM30112,40.629592,-73.957180,200006
BM30112,40.628287,-73.956949,200007
BM30112,40.628287,-73.956949,210001
BM30112,40.628145,-73.956924,210002
BM30112,40.625755,-73.956458,210003
BM30112,40.625551,-73.956420,210004
BM30112,40.625551,-73.956420,220001
BM30112,40.623366,-73.956014,220002
BM30112,40.623122,-73.955966,220003
BM30112,40.623122,-73.955966,230001
BM30112,40.620978,-73.955544,230002
BM30112,40.620766,-73.955505,230003
BM30112,40.620766,-73.955505,240001
BM30112,40.618576,-73.955100,240002
BM30112,40.616952,-73.954794,240003
BM30112,40.616347,-73.954670,240004
BM30112,40.616347,-73.954670,250001
BM30112,40.616179,-73.954635,250002
BM30112,40.614820,-73.954390,250003
BM30112,40.613519,-73.954153,250004
BM30112,40.613099,-73.954071,250005
BM30112,40.612613,-73.954006,250006
BM30112,40.611256,-73.953720,250007
BM30112,40.611256,-73.953720,260001
BM30112,40.610969,-73.953659,260002
BM30112,40.610671,-73.953614,260003
BM30112,40.608840,-73.953254,260004
BM30112,40.606370,-73.952782,260005
BM30112,40.606139,-73.952739,260006
BM30112,40.606139,-73.952739,270001
BM30112,40.604049,-73.952352,270002
BM30112,40.603793,-73.952304,270003
BM30112,40.603793,-73.952304,280001
BM30112,40.601652,-73.951903,280002
BM30112,40.600586,-73.951701,280003
BM30112,40.599401,-73.951471,280004
BM30112,40.599149,-73.951425,280005
BM30112,40.599149,-73.951425,290001
BM30112,40.597289,-73.951082,290002
BM30112,40.596624,-73.950945,290003
BM30112,40.595629,-73.950765,290004
BM30112,40.594878,-73.950629,290005
BM30112,40.594671,-73.950587,290006
BM30112,40.594671,-73.950587,300001
BM30112,40.592774,-73.950207,300002
BM30112,40.592786,-73.950103,300003
BM30112,40.592821,-73.949804,300004
BM30112,40.592821,-73.949804,310001
BM30112,40.592900,-73.949115,310002
BM30112,40.593002,-73.948192,310003
BM30112,40.593105,-73.947264,310004
BM30112,40.593207,-73.946335,310005
BM30112,40.593290,-73.945576,310006
BM30112,40.593290,-73.945576,320001
BM30112,40.593312,-73.945373,320002
BM30112,40.593418,-73.944409,320003
BM30112,40.593520,-73.943482,320004
BM30112,40.593598,-73.942791,320005
BM30112,40.593598,-73.942791,330001
BM30112,40.593623,-73.942560,330002
BM30112,40.593726,-73.941628,330003
BM30112,40.593832,-73.940695,330004
BM30112,40.593840,-73.940611,330005
BM30112,40.593850,-73.940526,330006
BM30112,40.593956,-73.939641,330007
BM30112,40.594060,-73.938705,330008
BM30112,40.594082,-73.938524,330009
BM30112,40.594082,-73.938524,340001
BM30112,40.594170,-73.937772,340002
BM30112,40.592772,-73.937514,340003
BM30112,40.592476,-73.937455,340004
BM30112,40.592030,-73.937373,340005
BM30112,40.590580,-73.937120,340006
BM30112,40.589904,-73.936986,340007
BM30112,40.589716,-73.936950,340008
BM30112,40.589716,-73.936950,350001
BM30112,40.589533,-73.936914,350002
BM30112,40.588718,-73.936756,350003
BM30112,40.587844,-73.936597,350004
BM30112,40.587844,-73.936597,360001
BM30112,40.587650,-73.936562,360002
BM30112,40.587707,-73.936102,360003
BM30112,40.587760,-73.935634,360004
BM30112,40.587859,-73.934665,360005
BM30112,40.587946,-73.933881,360006
BM30112,40.587946,-73.933881,370001
BM30112,40.587966,-73.933706,370002
BM30112,40.588068,-73.932833,370003
BM30112,40.588167,-73.931847,370004
BM30112,40.588099,-73.931837,370005
BM30112,40.586813,-73.931598,370006
BM30112,40.586381,-73.931508,370007
BM30112,40.586135,-73.931457,370008
BM30112,40.586057,-73.931448,370009
BM30112,40.585996,-73.931433,370010
BM30112,40.585863,-73.931412,370011
BM30112,40.585804,-73.931397,370012
BM30112,40.585728,-73.931383,370013
BM30112,40.585633,-73.931365,370014
BM30112,40.585486,-73.931332,370015
BM30112,40.584426,-73.931151,370016
BM30112,40.584358,-73.931830,370017
BM30112,40.584346,-73.931920,370018
BM30112,40.584330,-73.932076,370019
BM30112,40.584281,-73.932438,370020
BM30112,40.584281,-73.932438,380001
BM30112,40.584226,-73.932841,380002
BM30112,40.584215,-73.933004,380003
BM30112,40.584198,-73.933216,380004
BM30112,40.584191,-73.933449,380005
BM30112,40.584172,-73.933724,380006
BM30112,40.584168,-73.933856,380007
BM30112,40.584168,-73.933970,380008
BM30112,40.584143,-73.934772,380009
BM30112,40.584143,-73.934772,390001
BM30112,40.584138,-73.934948,390002
BM30112,40.584114,-73.935780,390003
BM30112,40.584107,-73.935890,390004
BM30112,40.584072,-73.936732,390005
BM30112,40.584072,-73.936826,390006
BM30112,40.584064,-73.937060,390007
BM30112,40.584051,-73.937252,390008
BM30112,40.584042,-73.937604,390009
BM30112,40.584027,-73.938078,390010
BM30112,40.584021,-73.938253,390011
BM30112,40.584013,-73.938502,390012
BM30112,40.584013,-73.938502,400001
BM30112,40.584008,-73.938678,400002
BM30112,40.584000,-73.938769,400003
BM30112,40.583998,-73.938850,400004
BM30112,40.583997,-73.939076,400005
BM30112,40.583971,-73.939803,400006
BM30112,40.583955,-73.940250,400007
BM30112,40.583931,-73.940737,400008
BM30112,40.583897,-73.941485,400009
BM30112,40.583804,-73.942306,400010
BM30112,40.583795,-73.942605,400011
BM30112,40.583779,-73.942878,400012
BM30112,40.583779,-73.942878,410001
BM30112,40.583749,-73.943385,410002
BM30112,40.583751,-73.943558,410003
BM30112,40.583746,-73.943920,410004
BM30112,40.583778,-73.944816,410005
BM30112,40.583817,-73.945378,410006
BM30112,40.583839,-73.946074,410007
BM30112,40.583827,-73.946452,410008
BM30112,40.583827,-73.946816,410009
BM30112,40.583812,-73.947400,410010
BM30112,40.583776,-73.948234,410011
BM30112,40.583770,-73.948442,410012
BM30112,40.583758,-73.948550,410013
BM30112,40.583722,-73.948833,410014
BM30112,40.583643,-73.949621,410015
BM30112,40.583620,-73.949821,410016
BM30112,40.583620,-73.949821,420001
BM30112,40.583552,-73.950425,420002
BM30112,40.583351,-73.952517,420003
BM30112,40.583271,-73.953459,420004
BM30112,40.583237,-73.953925,420005
BM30112,40.583220,-73.954089,420006
BM30112,40.583202,-73.954225,420007
BM30166,40.759675,-73.966091,10001
BM30166,40.760259,-73.967475,10002
BM30166,40.760318,-73.967613,10003
BM30166,40.760950,-73.969134,10004
BM30166,40.761220,-73.969767,10005
BM30166,40.761220,-73.969767,20001
BM30166,40.761592,-73.970640,20002
BM30166,40.761638,-73.970752,20003
BM30166,40.761683,-73.970867,20004
BM30166,40.762316,-73.972342,20005
BM30166,40.762969,-73.973838,20006
BM30166,40.763008,-73.973955,20007
BM30166,40.762329,-73.974455,20008
BM30166,40.761699,-73.974892,20009
BM30166,40.761127,-73.975296,20010
BM30166,40.761127,-73.975296,30001
BM30166,40.761067,-73.975338,30002
BM30166,40.760443,-73.975818,30003
BM30166,40.759832,-73.976276,30004
BM30166,40.759188,-73.976715,30005
BM30166,40.758791,-73.977004,30006
BM30166,40.758568,-73.977180,30007
BM30166,40.758311,-73.977375,30008
BM30166,40.758159,-73.977483,30009
BM30166,40.757974,-73.977613,30010
BM30166,40.757931,-73.977644,30011
BM30166,40.757389,-73.978056,30012
BM30166,40.757389,-73.978056,40001
BM30166,40.757322,-73.978107,40002
BM30166,40.756696,-73.978548,40003
BM30166,40.756054,-73.978982,40004
BM30166,40.755416,-73.979440,40005
BM30166,40.754788,-73.979907,40006
BM30166,40.754359,-73.980222,40007
BM30166,40.754156,-73.980378,40008
BM30166,40.753507,-73.980863,40009
BM30166,40.752845,-73.981327,40010
BM30166,40.752197,-73.981777,40011
BM30166,40.751851,-73.982025,40012
BM30166,40.751640,-73.982186,40013
BM30166,40.751640,-73.982186,50001
BM30166,40.751593,-73.982222,50002
BM30166,40.751361,-73.982398,50003
BM30166,40.750974,-73.982702,50004
BM30166,40.750358,-73.983151,50005
BM30166,40.749753,-73.983596,50006
BM30166,40.749122,-73.984019,50007
BM30166,40.748460,-73.984542,50008
BM30166,40.747877,-73.984982,50009
BM30166,40.747803,-73.985038,50010
BM30166,40.747181,-73.985489,50011
BM30166,40.747114,-73.985535,50012
BM30166,40.746562,-73.985935,50013
BM30166,40.745993,-73.986360,50014
BM30166,40.745993,-73.986360,60001
BM30166,40.745937,-73.986402,60002
BM30166,40.745777,-73.986517,60003
BM30166,40.745333,-73.986844,60004
BM30166,40.744705,-73.987298,60005
BM30166,40.744097,-73.987743,60006
BM30166,40.743572,-73.988114,60007
BM30166,40.743572,-73.988114,70001
BM30166,40.743472,-73.988184,70002
BM30166,40.742848,-73.988637,70003
BM30166,40.742570,-73.988815,70004
BM30166,40.742327,-73.988971,70005
BM30166,40.742300,-73.988948,70006
BM30166,40.742268,-73.988941,70007
BM30166,40.742229,-73.988946,70008
BM30166,40.742174,-73.988962,70009
BM30166,40.742097,-73.988992,70010
BM30166,40.742037,-73.988973,70011
BM30166,40.741388,-73.989153,70012
BM30166,40.741196,-73.988693,70013
BM30166,40.740895,-73.987982,70014
BM30166,40.740492,-73.987012,70015
BM30166,40.740239,-73.986454,70016
BM30166,40.740184,-73.986309,70017
BM30166,40.740103,-73.986113,70018
BM30166,40.740103,-73.986113,80001
BM30166,40.739703,-73.985133,80002
BM30166,40.739539,-73.984751,80003
BM30166,40.739141,-73.983806,80004
BM30166,40.738849,-73.983125,80005
BM30166,40.738767,-73.982920,80006
BM30166,40.738767,-73.982920,90001
BM30166,40.738641,-73.982605,90002
BM30166,40.738456,-73.982185,90003
BM30166,40.738383,-73.982014,90004
BM30166,40.738365,-73.981973,90005
BM30166,40.738222,-73.981637,90006
BM30166,40.738141,-73.981444,90007
BM30166,40.737951,-73.980988,90008
BM30166,40.737951,-73.980988,100001
BM30166,40.737912,-73.980893,100002
BM30166,40.736911,-73.978512,100003
BM30166,40.736165,-73.976749,100004
BM30166,40.735980,-73.976310,100005
BM30166,40.735467,-73.975137,100006
BM30166,40.735239,-73.975112,100007
BM30166,40.735043,-73.975077,100008
BM30166,40.734479,-73.974923,100009
BM30166,40.734240,-73.974865,100010
BM30166,40.732780,-73.974489,100011
BM30166,40.732799,-73.974410,100012
BM30166,40.732109,-73.974233,100013
BM30166,40.731681,-73.974131,100014
BM30166,40.731507,-73.974074,100015
BM30166,40.731385,-73.974016,100016
BM30166,40.731350,-73.973957,100017
BM30166,40.731332,-73.973917,100018
BM30166,40.731305,-73.973828,100019
BM30166,40.730969,-73.973579,100020
BM30166,40.730787,-73.973408,100021
BM30166,40.730601,-73.973188,100022
BM30166,40.730241,-73.972724,100023
BM30166,40.730181,-73.972647,100024
BM30166,40.729977,-73.972441,100025
BM30166,40.729848,-73.972325,100026
BM30166,40.729748,-73.972241,100027
BM30166,40.729632,-73.972174,100028
BM30166,40.729543,-73.972106,100029
BM30166,40.729333,-73.971975,100030
BM30166,40.729181,-73.971899,100031
BM30166,40.729068,-73.971858,100032
BM30166,40.728980,-73.971826,100033
BM30166,40.728811,-73.971804,100034
BM30166,40.728635,-73.971800,100035
BM30166,40.728423,-73.971808,100036
BM30166,40.728218,-73.971813,100037
BM30166,40.727811,-73.971838,100038
BM30166,40.727300,-73.971906,100039
BM30166,40.726948,-73.971959,100040
BM30166,40.726780,-73.971989,100041
BM30166,40.726479,-73.972068,100042
BM30166,40.726386,-73.972096,100043
BM30166,40.726235,-73.972158,100044
BM30166,40.725872,-73.972343,100045
BM30166,40.725364,-73.972635,100046
BM30166,40.725274,-73.972691,100047
BM30166,40.724313,-73.973287,100048
BM30166,40.724180,-73.973367,100049
BM30166,40.722768,-73.974260,100050
BM30166,40.722606,-73.974349,100051
BM30166,40.722379,-73.974447,100052
BM30166,40.721974,-73.974579,100053
BM30166,40.721631,-73.974640,100054
BM30166,40.721285,-73.974677,100055
BM30166,40.721125,-73.974693,100056
BM30166,40.721003,-73.974705,100057
BM30166,40.719763,-73.974867,100058
BM30166,40.718998,-73.974959,100059
BM30166,40.718777,-73.974971,100060
BM30166,40.718570,-73.975000,100061
BM30166,40.717754,-73.975181,100062
BM30166,40.717465,-73.975281,100063
BM30166,40.716800,-73.975536,100064
BM30166,40.716466,-73.975710,100065
BM30166,40.716193,-73.975859,100066
BM30166,40.716074,-73.975914,100067
BM30166,40.715798,-73.976063,100068
BM30166,40.715569,-73.976185,100069
BM30166,40.715184,-73.976375,100070
BM30166,40.715038,-73.976446,100071
BM30166,40.714987,-73.976472,100072
BM30166,40.714946,-73.976491,100073
BM30166,40.714920,-73.976507,100074
BM30166,40.714873,-73.976531,100075
BM30166,40.714817,-73.976556,100076
BM30166,40.714573,-73.976676,100077
BM30166,40.714517,-73.976705,100078
BM30166,40.714057,-73.976942,100079
BM30166,40.713383,-73.977291,100080
BM30166,40.712390,-73.977831,100081
BM30166,40.712155,-73.978000,100082
BM30166,40.711979,-73.978156,100083
BM30166,40.711764,-73.978388,100084
BM30166,40.711691,-73.978499,100085
BM30166,40.711526,-73.978739,100086
BM30166,40.711407,-73.978951,100087
BM30166,40.711365,-73.979034,100088
BM30166,40.711265,-73.979241,100089
BM30166,40.711239,-73.979301,100090
BM30166,40.711135,-73.979597,100091
BM30166,40.711067,-73.979841,100092
BM30166,40.711024,-73.980092,100093
BM30166,40.710973,-73.980362,100094
BM30166,40.710902,-73.980986,100095
BM30166,40.710852,-73.981681,100096
BM30166,40.710840,-73.981861,100097
BM30166,40.710782,-73.982665,100098
BM30166,40.710642,-73.984619,100099
BM30166,40.710629,-73.984761,100100
BM30166,40.710429,-73.986576,100101
BM30166,40.710114,-73.989203,100102
BM30166,40.710044,-73.989751,100103
BM30166,40.710004,-73.990061,100104
BM30166,40.709951,-73.990530,100105
BM30166,40.709799,-73.991552,100106
BM30166,40.709752,-73.991859,100107
BM30166,40.709730,-73.992002,100108
BM30166,40.709712,-73.992134,100109
BM30166,40.709553,-73.993136,100110
BM30166,40.709442,-73.993972,100111
BM30166,40.709261,-73.995290,100112
BM30166,40.709135,-73.996188,100113
BM30166,40.709093,-73.996537,100114
BM30166,40.709011,-73.997132,100115
BM30166,40.709004,-73.997161,100116
BM30166,40.708945,-73.997550,100117
BM30166,40.708860,-73.997898,100118
BM30166,40.708816,-73.998057,100119
BM30166,40.708765,-73.998332,100120
BM30166,40.708700,-73.998534,100121
BM30166,40.708642,-73.998685,100122
BM30166,40.708603,-73.998777,100123
BM30166,40.708561,-73.998907,100124
BM30166,40.708524,-73.999094,100125
BM30166,40.708524,-73.999196,100126
BM30166,40.708526,-73.999330,100127
BM30166,40.708548,-73.999437,100128
BM30166,40.708562,-73.999541,100129
BM30166,40.708586,-73.999716,100130
BM30166,40.708866,-73.999935,100131
BM30166,40.708939,-73.999980,100132
BM30166,40.709042,-74.000041,100133
BM30166,40.709086,-74.000072,100134
BM30166,40.709158,-74.000129,100135
BM30166,40.709228,-74.000195,100136
BM30166,40.709334,-74.000302,100137
BM30166,40.709817,-74.000904,100138
BM30166,40.709972,-74.001102,100139
BM30166,40.710052,-74.001204,100140
BM30166,40.709999,-74.001239,100141
BM30166,40.709948,-74.001278,100142
BM30166,40.709860,-74.001349,100143
BM30166,40.709817,-74.001382,100144
BM30166,40.709747,-74.001433,100145
BM30166,40.709691,-74.001476,100146
BM30166,40.709620,-74.001534,100147
BM30166,40.709561,-74.001584,100148
BM30166,40.709516,-74.001632,100149
BM30166,40.709478,-74.001682,100150
BM30166,40.708863,-74.002480,100151
BM30166,40.708709,-74.002670,100152
BM30166,40.708709,-74.002670,110001
BM30166,40.708690,-74.002693,110002
BM30166,40.708324,-74.003171,110003
BM30166,40.708132,-74.003399,110004
BM30166,40.707821,-74.003711,110005
BM30166,40.707471,-74.004057,110006
BM30166,40.706921,-74.005020,110007
BM30166,40.706886,-74.005072,110008
BM30166,40.706447,-74.005676,110009
BM30166,40.706170,-74.006024,110010
BM30166,40.705737,-74.006632,110011
BM30166,40.705737,-74.006632,120001
BM30166,40.705644,-74.006762,120002
BM30166,40.705207,-74.007356,120003
BM30166,40.704693,-74.008118,120004
BM30166,40.704244,-74.008766,120005
BM30166,40.704149,-74.008915,120006
BM30166,40.704103,-74.008988,120007
BM30166,40.703321,-74.010190,120008
BM30166,40.703138,-74.010896,120009
BM30166,40.703138,-74.010896,130001
BM30166,40.702976,-74.011517,130002
BM30166,40.702944,-74.011696,130003
BM30166,40.702785,-74.012294,130004
BM30166,40.702441,-74.012847,130005
BM30166,40.702416,-74.013626,130006
BM30166,40.702429,-74.013757,130007
BM30166,40.702480,-74.013885,130008
BM30166,40.702535,-74.013981,130009
BM30166,40.702636,-74.014143,130010
BM30166,40.702703,-74.014212,130011
BM30166,40.702905,-74.014339,130012
BM30166,40.703053,-74.014403,130013
BM30166,40.703243,-74.014435,130014
BM30166,40.703648,-74.014420,130015
BM30166,40.703760,-74.014420,130016
BM30166,40.704160,-74.014330,130017
BM30166,40.704486,-74.014251,130018
BM30166,40.704486,-74.014251,140001
BM30166,40.704524,-74.014242,140002
BM30166,40.704561,-74.014299,140003
BM30166,40.704656,-74.014329,140004
BM30166,40.704740,-74.014482,140005
BM30166,40.704766,-74.014568,140006
BM30166,40.704834,-74.014933,140007
BM30166,40.704871,-74.015134,140008
BM30166,40.704881,-74.015177,140009
BM30166,40.704903,-74.015292,140010
BM30166,40.704920,-74.015368,140011
BM30166,40.704894,-74.015641,140012
BM30166,40.704879,-74.016151,140013
BM30166,40.704837,-74.016477,140014
BM30166,40.704899,-74.016470,140015
BM30166,40.705127,-74.016421,140016
BM30166,40.705303,-74.016381,140017
BM30166,40.706345,-74.015986,140018
